last_price,total_area,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,locality_name,airports_nearest,cityCenters_nearest,parks_around3000,parks_nearest,ponds_around3000,ponds_nearest,price_per_area
4390000.0,57.0,2,2.6,16.0,31.2,15,0,0,0,8.0,2.0,34,14339.0,11901.0,0.0,490.80455501918556,0.0,517.9809001097694,77017.54385964913
4049000.0,42.6,2,2.52,5.0,27.2,1,1,0,0,6.0,1.1500821018062397,34,39407.0,8667.0,0.0,490.80455501918556,1.0,553.0,95046.94835680751
2600000.0,50.0,2,2.5,5.0,27.9,3,1,0,0,10.0,1.0,26,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,52000.0
7000000.0,79.6,3,2.77149889685604,12.0,47.4,7,1,0,0,14.8,1.1500821018062397,34,29972.0,11513.0,1.0,483.0,1.0,812.0,87939.69849246232
10626000.0,80.0,2,2.77149889685604,20.0,37.0,10,1,0,0,15.0,1.1500821018062397,34,39106.0,10330.0,2.0,386.0,3.0,94.0,132825.0
6950000.0,56.0,2,2.8,19.0,31.0,18,1,0,0,10.569807198543485,2.0,34,45929.0,18654.0,0.0,490.80455501918556,0.0,517.9809001097694,124107.14285714286
4950000.0,56.32,2,2.77149889685604,9.0,27.88,3,1,0,0,11.46,1.1500821018062397,292,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,87890.625
11800000.0,70.0,3,2.55,14.0,34.457852427601395,14,1,0,0,10.569807198543485,1.1500821018062397,34,37284.0,12805.0,1.0,457.0,0.0,517.9809001097694,168571.42857142858
2700000.0,27.0,1,2.55,5.0,16.0,3,1,0,0,5.5,1.0,19,48797.0,52222.0,0.0,490.80455501918556,3.0,606.0,100000.0
4680000.0,45.4,1,2.77149889685604,23.0,19.0,17,1,0,0,12.7,0.0,34,22751.0,15365.0,0.0,490.80455501918556,1.0,439.0,103083.70044052864
1060000.0,28.6,1,2.5,5.0,18.0,3,1,0,0,5.0,1.0,11,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,37062.93706293706
5590000.0,44.0,1,2.6,10.0,22.7,3,1,0,0,11.1,2.0,33,18539.0,30693.0,1.0,700.0,1.0,709.0,127045.45454545454
5400000.0,69.7,3,2.77149889685604,27.0,37.5,3,1,0,0,10.0,0.0,297,52480.0,18657.0,0.0,490.80455501918556,0.0,517.9809001097694,77474.89239598278
5900000.0,66.5,3,2.55,10.0,41.8,1,1,0,0,8.3,2.0,37,55284.0,32214.0,0.0,490.80455501918556,0.0,517.9809001097694,88721.8045112782
2450000.0,42.4,2,2.5,2.0,29.7,1,1,0,0,4.2,1.1500821018062397,102,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,57783.01886792453
22500000.0,120.0,4,2.77149889685604,6.0,70.3,5,1,0,0,13.1,1.1500821018062397,34,27047.0,5749.0,1.0,65.0,1.0,403.0,187500.0
4500000.0,39.2,1,2.77149889685604,16.0,17.5,12,1,0,0,10.4,1.1500821018062397,34,51366.0,14335.0,0.0,490.80455501918556,0.0,517.9809001097694,114795.91836734692
3500000.0,41.0,1,3.0,9.0,34.457852427601395,3,1,0,0,10.569807198543485,1.1500821018062397,6,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,85365.85365853658
3050000.0,31.0,1,2.5,5.0,18.0,2,1,0,0,5.0,1.0,34,20942.0,15748.0,2.0,520.0,2.0,432.0,98387.09677419355
4800000.0,57.6,3,2.77149889685604,5.0,39.7,4,1,0,0,6.0,1.0,34,16487.0,15489.0,1.0,1021.0,2.0,295.0,83333.33333333333
5000000.0,47.0,1,3.0,17.0,22.0,4,1,0,0,12.0,2.0,34,34631.0,14499.0,0.0,490.80455501918556,1.0,987.0,106382.97872340426
10900000.0,75.0,3,2.75,16.0,34.457852427601395,9,1,0,0,10.569807198543485,1.1500821018062397,34,29683.0,7055.0,0.0,490.80455501918556,3.0,241.0,145333.33333333334
3980000.0,37.0,1,2.75,16.0,20.0,13,1,0,0,8.0,0.0,34,43792.0,9196.0,0.0,490.80455501918556,0.0,517.9809001097694,107567.56756756757
1650000.0,31.0,1,2.55,2.0,17.0,1,1,0,0,5.0,0.0,87,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,53225.8064516129
7100000.0,80.0,3,2.7,16.0,45.0,2,1,0,0,13.0,0.0,34,25987.0,14195.0,1.0,389.0,0.0,517.9809001097694,88750.0
5200000.0,36.0,1,2.77149889685604,20.0,17.0,8,1,0,0,8.0,2.0,34,50812.0,16141.0,0.0,490.80455501918556,0.0,517.9809001097694,144444.44444444444
7800000.0,61.9,2,2.77149889685604,20.0,33.36,18,1,0,0,11.71,1.0,34,18893.0,4358.0,0.0,490.80455501918556,1.0,665.0,126009.6930533118
8290000.0,95.0,4,3.3,5.0,61.5,3,1,0,0,8.0,1.1500821018062397,34,23476.0,4258.0,0.0,490.80455501918556,0.0,517.9809001097694,87263.15789473684
26000000.0,83.0,3,3.0,5.0,54.0,1,1,0,0,12.0,1.1500821018062397,34,11018.0,8902.0,1.0,675.0,0.0,517.9809001097694,313253.0120481928
900000.0,35.0,1,2.77149889685604,2.0,20.0,2,1,0,0,5.0,1.1500821018062397,62,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,25714.285714285714
16650000.0,104.1,4,2.95,5.0,73.4,2,1,0,0,9.4,4.0,34,15619.0,7647.0,1.0,552.0,2.0,726.0,159942.36311239193
3250000.0,51.0,2,2.7,9.0,31.0,6,0,0,0,9.0,1.0,42,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,63725.490196078434
6580000.0,67.0,3,2.77149889685604,12.0,43.2,11,0,0,0,8.3,2.0,34,13721.0,15765.0,0.0,490.80455501918556,0.0,517.9809001097694,98208.95522388059
4000000.0,47.0,1,2.6,17.0,21.0,16,0,0,0,11.0,1.0,34,35444.0,15746.0,0.0,490.80455501918556,3.0,567.0,85106.3829787234
8840000.0,69.5,2,2.77149889685604,19.0,33.0,3,1,0,0,11.7,2.0,34,19092.0,4441.0,0.0,490.80455501918556,0.0,517.9809001097694,127194.24460431654
7500000.0,75.6,3,2.6,16.0,45.72,16,0,0,0,12.1,1.0,34,41935.0,9551.0,0.0,490.80455501918556,0.0,517.9809001097694,99206.34920634922
9200000.0,95.0,3,3.15,7.0,54.0,4,1,0,0,10.0,1.1500821018062397,34,19450.0,3637.0,0.0,490.80455501918556,2.0,444.0,96842.1052631579
4280000.0,32.51,1,2.8,11.0,28.85,8,1,0,0,7.89,2.0,34,14482.0,15254.0,1.0,602.0,0.0,517.9809001097694,131651.7994463242
2050000.0,42.0,1,2.77149889685604,3.0,19.5,3,1,0,0,12.5,1.1500821018062397,3,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,48809.52380952381
5930908.0,89.6,3,2.77149889685604,21.0,47.4,15,1,0,0,16.6,0.0,34,21793.0,17121.0,0.0,490.80455501918556,1.0,31.0,66193.16964285714
13990000.0,80.0,3,2.77149889685604,25.0,40.0,23,0,0,0,18.0,5.0,34,18748.0,4341.0,0.0,490.80455501918556,0.0,517.9809001097694,174875.0
11400000.0,81.0,3,2.77149889685604,16.0,48.1,13,1,0,0,10.7,0.0,34,9687.0,11439.0,0.0,490.80455501918556,0.0,517.9809001097694,140740.74074074073
11450000.0,71.5,2,2.7,13.0,37.2,11,0,0,0,15.6,2.0,34,29110.0,7943.0,2.0,210.0,2.0,88.0,160139.86013986013
3990000.0,50.0,2,2.5,9.0,31.7,5,0,0,0,6.0,0.0,34,47071.0,16744.0,0.0,490.80455501918556,0.0,517.9809001097694,79800.0
2400000.0,50.0,2,2.77149889685604,9.0,34.0,5,1,0,0,11.0,1.1500821018062397,10,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,48000.0
14000000.0,86.0,2,3.0,5.0,50.0,5,0,0,0,12.4,0.0,34,25834.0,4628.0,0.0,490.80455501918556,0.0,517.9809001097694,162790.6976744186
2800000.0,29.0,0,2.55,10.0,20.0,7,1,1,0,10.569807198543485,1.1500821018062397,36,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,96551.72413793103
10900000.0,63.0,2,2.75,24.0,32.6,12,1,0,0,11.8,2.0,34,10663.0,12738.0,0.0,490.80455501918556,0.0,517.9809001097694,173015.87301587302
5950000.0,63.1,2,2.5,14.0,26.3,4,1,0,0,13.1,1.1500821018062397,34,37715.0,12612.0,1.0,725.0,1.0,759.0,94294.77020602218
4100000.0,38.0,1,2.77149889685604,10.67382374115953,19.0,12,1,0,0,10.3,1.1500821018062397,17,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,107894.73684210527
4150000.0,59.0,3,2.77149889685604,5.0,39.5,3,1,0,0,6.0,0.0,34,18989.0,13797.0,1.0,470.0,0.0,517.9809001097694,70338.98305084746
14980000.0,200.0,4,2.9,4.0,102.2,2,1,0,0,12.0,1.1500821018062397,34,37277.0,12174.0,1.0,789.0,2.0,802.0,74900.0
6350000.0,79.2,3,2.9,5.0,55.7,4,1,0,0,8.4,1.0,34,20942.0,5594.0,0.0,490.80455501918556,2.0,195.0,80176.76767676767
7350000.0,41.6,2,2.77149889685604,5.0,31.6,2,1,0,0,10.569807198543485,1.1500821018062397,34,21314.0,964.0,1.0,886.0,2.0,45.0,176682.6923076923
4900000.0,61.5,2,2.77149889685604,27.0,30.7,12,0,0,0,10.6,1.0,297,52726.0,18900.0,0.0,490.80455501918556,0.0,517.9809001097694,79674.79674796748
8780000.0,99.3,3,2.77149889685604,7.0,71.0,4,1,0,0,10.0,1.0,34,26191.0,4893.0,0.0,490.80455501918556,1.0,1018.0,88418.93252769386
6500000.0,61.0,3,2.77149889685604,5.0,36.0,1,1,0,0,7.5,0.0,34,24502.0,5070.0,1.0,330.0,0.0,517.9809001097694,106557.37704918033
6200000.0,47.3,1,2.77149889685604,11.0,17.0,2,1,0,0,10.0,1.1500821018062397,34,38850.0,12548.0,1.0,724.0,0.0,517.9809001097694,131078.22410147992
6550000.0,80.0,2,2.75,23.0,36.0,20,0,0,0,11.0,2.0,34,34967.0,14640.0,0.0,490.80455501918556,1.0,564.0,81875.0
8703493.0,94.6,3,2.64,23.0,51.76,1,1,0,0,10.569807198543485,1.1500821018062397,34,43254.0,12012.0,0.0,490.80455501918556,0.0,517.9809001097694,92003.09725158563
5725000.0,65.0,3,2.65,9.0,46.6,1,1,0,0,6.3,2.0,34,36369.0,10726.0,0.0,490.80455501918556,0.0,517.9809001097694,88076.92307692308
3190000.0,49.0,2,2.5,9.0,29.0,2,1,0,0,6.5,1.1500821018062397,37,57934.0,34863.0,1.0,236.0,2.0,151.0,65102.04081632653
4600000.0,47.0,2,2.55,9.0,34.457852427601395,1,1,0,0,10.569807198543485,1.1500821018062397,34,51192.0,15546.0,0.0,490.80455501918556,0.0,517.9809001097694,97872.34042553192
2300000.0,31.2,1,3.0,5.0,14.7,4,1,0,0,9.3,1.1500821018062397,295,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,73717.94871794872
4000000.0,45.9,2,2.5,5.0,28.3,5,1,0,0,6.9,1.1500821018062397,34,24871.0,15950.0,0.0,490.80455501918556,0.0,517.9809001097694,87145.96949891068
5000000.0,62.4,2,2.7,5.0,31.8,1,1,0,0,12.6,2.0,6,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,80128.20512820513
3570000.0,38.3,1,2.77149889685604,12.0,20.0,4,1,0,0,10.0,1.1500821018062397,34,15606.0,14402.0,1.0,413.0,0.0,517.9809001097694,93211.48825065275
2400000.0,55.0,3,2.77149889685604,4.0,41.0,3,1,0,0,5.5,1.1500821018062397,26,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,43636.36363636364
3715000.0,35.2,1,2.77149889685604,25.0,15.6,13,1,0,0,9.7,2.0,34,43250.0,11020.0,0.0,490.80455501918556,0.0,517.9809001097694,105539.77272727272
7400000.0,73.6,0,2.77149889685604,3.0,50.0,1,1,1,0,10.569807198543485,0.0,34,26581.0,6085.0,0.0,490.80455501918556,1.0,348.0,100543.47826086957
2100000.0,42.0,2,2.5,4.0,27.5,4,1,0,0,5.5,0.0,320,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,50000.0
3200000.0,45.4,2,2.55,5.0,32.0,5,1,0,0,5.0,1.1500821018062397,13,23989.0,29775.0,0.0,490.80455501918556,1.0,864.0,70484.58149779736
3950000.0,41.0,1,2.77149889685604,17.0,21.0,13,1,0,0,8.5,0.0,34,39160.0,14908.0,0.0,490.80455501918556,0.0,517.9809001097694,96341.46341463414
5000000.0,75.0,3,2.77149889685604,5.0,43.0,3,1,0,0,11.4,0.0,327,16332.0,31370.0,0.0,490.80455501918556,0.0,517.9809001097694,66666.66666666667
2470000.0,44.9,2,2.77149889685604,5.0,28.0,1,1,0,0,5.8,1.1500821018062397,6,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,55011.13585746103
6550000.0,91.0,3,2.75,23.0,49.5,8,1,0,0,13.7,1.1500821018062397,3,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,71978.02197802198
4900000.0,54.6,3,2.77149889685604,6.0,39.5,4,1,0,0,5.1,1.1500821018062397,34,20114.0,5467.0,2.0,450.0,0.0,517.9809001097694,89743.58974358974
5500000.0,70.0,3,3.2,6.0,44.0,3,0,0,0,11.0,0.0,34,25386.0,4219.0,0.0,490.80455501918556,0.0,517.9809001097694,78571.42857142857
10000000.0,111.0,5,2.77149889685604,5.0,87.0,3,1,0,0,7.0,1.1500821018062397,34,26259.0,4961.0,0.0,490.80455501918556,2.0,838.0,90090.09009009009
650000.0,34.0,1,2.77149889685604,3.0,18.0,2,1,0,0,7.0,0.0,244,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,19117.647058823528
6700000.0,50.0,1,2.7,11.0,30.0,7,1,0,0,10.0,1.1500821018062397,34,38947.0,10650.0,1.0,672.0,0.0,517.9809001097694,134000.0
10900000.0,98.6,3,2.77149889685604,22.0,58.1,10,1,0,0,12.9,1.1500821018062397,34,34967.0,14640.0,0.0,490.80455501918556,1.0,564.0,110547.66734279919
5000000.0,49.0,2,2.6,12.0,31.0,5,0,0,0,7.0,1.0,34,51149.0,13478.0,3.0,558.0,1.0,384.0,102040.8163265306
2550000.0,44.0,2,2.5,5.0,34.457852427601395,1,1,0,0,10.569807198543485,1.1500821018062397,42,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,57954.545454545456
4300000.0,74.0,3,2.77149889685604,5.0,48.0,4,1,0,0,9.0,0.0,4,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,58108.10810810811
1400000.0,30.0,1,8.0,5.0,15.3,2,0,0,0,7.3,1.1500821018062397,119,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,46666.666666666664
5800000.0,46.8,2,2.9,7.0,29.4,2,1,0,0,8.0,1.1500821018062397,34,28474.0,7413.0,1.0,287.0,2.0,656.0,123931.62393162394
6200000.0,61.4,2,2.77149889685604,16.0,31.7,6,1,0,0,12.6,1.1500821018062397,34,42012.0,14515.0,1.0,97.0,0.0,517.9809001097694,100977.19869706841
6400000.0,67.2,3,2.77149889685604,6.0,43.0,1,1,0,0,12.0,0.0,7,71597.0,52696.0,3.0,112.0,1.0,408.0,95238.09523809524
5690000.0,38.2,1,2.77149889685604,5.0,34.457852427601395,1,1,0,0,10.569807198543485,1.1500821018062397,34,27250.0,5952.0,1.0,701.0,2.0,577.0,148952.87958115182
5450000.0,64.0,2,2.75,23.0,34.0,20,0,0,0,10.5,2.0,34,22131.0,17459.0,0.0,490.80455501918556,1.0,411.0,85156.25
5290000.0,43.0,1,2.77149889685604,19.0,15.0,7,1,0,0,15.0,1.1500821018062397,34,32581.0,8720.0,0.0,490.80455501918556,1.0,431.0,123023.25581395348
3450000.0,46.0,1,2.8,16.0,20.0,2,1,0,0,11.0,2.0,3,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,75000.0
4200000.0,42.0,2,2.5,5.0,28.0,2,1,0,0,6.5,1.1500821018062397,34,21225.0,14930.0,1.0,763.0,2.0,751.0,100000.0
7400000.0,87.0,3,2.6,16.0,50.0,1,1,0,0,12.8,1.0,34,36791.0,10450.0,1.0,155.0,0.0,517.9809001097694,85057.47126436782
3750000.0,43.0,1,2.5,9.0,34.457852427601395,3,1,0,0,10.569807198543485,1.1500821018062397,34,48185.0,16165.0,0.0,490.80455501918556,0.0,517.9809001097694,87209.30232558139
18000000.0,133.0,5,2.77149889685604,10.0,90.0,7,1,0,0,16.0,2.0,34,49220.0,16106.0,1.0,112.0,0.0,517.9809001097694,135338.34586466165
14500000.0,97.4,2,3.0,8.0,36.3,2,0,0,0,31.7,0.0,34,39393.0,11096.0,1.0,537.0,0.0,517.9809001097694,148870.636550308
3100000.0,28.0,1,2.77149889685604,5.0,14.0,5,0,0,0,6.3,2.0,33,12736.0,24889.0,1.0,460.0,0.0,517.9809001097694,110714.28571428571
3385000.0,83.0,3,3.0,4.0,46.0,2,1,0,0,10.3,1.1500821018062397,295,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,40783.132530120485
3000000.0,30.61,1,2.5,9.0,15.4,2,0,0,0,8.1,1.1500821018062397,34,40336.0,11504.0,2.0,222.0,0.0,517.9809001097694,98007.18719372754
6000000.0,80.0,4,2.77149889685604,9.0,55.0,2,0,0,0,10.0,1.0,34,27853.0,11676.0,2.0,300.0,1.0,953.0,75000.0
11900000.0,72.0,2,3.0,25.0,36.0,9,1,0,0,14.0,2.0,34,10663.0,12738.0,0.0,490.80455501918556,0.0,517.9809001097694,165277.77777777778
4950000.0,48.0,1,2.7,16.0,25.0,15,1,0,0,10.0,2.0,34,42948.0,9315.0,0.0,490.80455501918556,0.0,517.9809001097694,103125.0
6000000.0,67.5,3,2.72,16.0,42.6,11,1,0,0,11.6,2.0,34,34477.0,12811.0,0.0,490.80455501918556,0.0,517.9809001097694,88888.88888888889
1700000.0,43.0,2,2.77149889685604,5.0,29.0,1,1,0,0,6.0,1.1500821018062397,204,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,39534.88372093023
5400000.0,77.4,2,2.8,4.0,37.6,1,1,0,0,24.4,1.0,26,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,69767.44186046511
3100000.0,31.0,1,2.6,5.0,17.0,4,1,0,0,6.0,1.0,34,31911.0,8990.0,3.0,374.0,1.0,671.0,100000.0
8000000.0,55.0,2,2.8,10.0,29.0,2,1,0,0,10.0,1.1500821018062397,34,30766.0,8059.0,0.0,490.80455501918556,1.0,213.0,145454.54545454544
8500000.0,62.2,2,3.0,20.0,35.7,2,1,0,0,19.9,1.1500821018062397,34,39771.0,8672.0,1.0,139.0,0.0,517.9809001097694,136655.94855305465
3800000.0,46.0,2,2.6,9.0,27.0,2,1,0,0,6.2,0.0,34,15668.0,10912.0,0.0,490.80455501918556,1.0,951.0,82608.69565217392
3500000.0,55.3,3,2.75,4.0,39.5,4,1,0,0,5.3,1.1500821018062397,358,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,63291.13924050633
14000000.0,78.0,4,3.0,7.0,51.0,7,1,0,0,7.5,1.1500821018062397,34,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,179487.1794871795
4050000.0,49.1,2,2.7,12.0,24.7,8,1,0,0,12.6,1.1500821018062397,94,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,82484.72505091649
4000000.0,44.0,2,2.5,9.0,29.0,3,1,0,0,6.0,1.1500821018062397,34,45042.0,18613.0,0.0,490.80455501918556,1.0,464.0,90909.09090909091
4700000.0,57.0,3,2.7,5.0,42.0,5,1,0,0,6.0,1.0,37,61007.0,36226.0,1.0,702.0,2.0,365.0,82456.14035087719
6600000.0,75.0,3,2.77149889685604,9.0,45.8,9,1,0,0,12.0,0.0,34,18927.0,10458.0,0.0,490.80455501918556,1.0,792.0,88000.0
3695000.0,42.0,1,2.77149889685604,25.0,18.2,17,1,0,0,10.7,1.1500821018062397,17,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,87976.19047619047
5500000.0,56.0,2,2.5,12.0,32.3,7,0,0,0,9.2,2.0,34,51247.0,15369.0,0.0,490.80455501918556,0.0,517.9809001097694,98214.28571428571
4890000.0,50.5,1,2.55,2.0,27.1,2,1,0,0,11.3,1.1500821018062397,33,17748.0,29902.0,1.0,46.0,3.0,102.0,96831.68316831683
3300000.0,36.1,1,2.77149889685604,25.0,17.0,13,1,0,0,10.0,1.1500821018062397,292,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,91412.74238227146
3350000.0,56.0,3,2.77149889685604,9.0,38.0,2,1,0,0,8.0,1.1500821018062397,36,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,59821.42857142857
6250000.0,84.0,2,2.77149889685604,5.0,46.6,4,1,0,0,11.2,0.0,34,31117.0,4617.0,0.0,490.80455501918556,0.0,517.9809001097694,74404.76190476191
4950000.0,59.0,3,2.77149889685604,5.0,39.0,1,1,0,0,8.0,0.0,34,19114.0,10645.0,0.0,490.80455501918556,1.0,658.0,83898.30508474576
3500000.0,70.0,3,2.5,12.0,34.457852427601395,10,1,0,0,8.0,2.0,10,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,50000.0
5400000.0,56.0,3,2.5,9.0,43.0,4,1,0,0,6.0,2.0,34,11496.0,11982.0,1.0,427.0,1.0,155.0,96428.57142857143
4450000.0,48.1,2,2.5,9.0,29.0,3,1,0,0,5.7,2.0,34,14846.0,8135.0,0.0,490.80455501918556,0.0,517.9809001097694,92515.5925155925
4090000.0,44.6,1,2.8,12.0,15.5,9,1,0,0,19.7,2.0,34,20381.0,19383.0,0.0,490.80455501918556,1.0,579.0,91704.03587443946
5100000.0,49.0,2,2.67,12.0,27.0,4,0,0,0,8.0,2.0,34,14184.0,16228.0,1.0,547.0,0.0,517.9809001097694,104081.63265306123
4000000.0,39.0,1,2.7,18.0,18.0,16,1,0,0,11.0,2.0,34,10823.0,14782.0,0.0,490.80455501918556,0.0,517.9809001097694,102564.10256410256
6400000.0,65.7,3,2.5,10.0,42.7,9,1,0,0,7.0,1.1500821018062397,34,13652.0,11927.0,0.0,490.80455501918556,1.0,504.0,97412.4809741248
7450000.0,60.4,2,2.52,14.0,33.6,12,1,0,0,12.2,1.1500821018062397,34,35396.0,11525.0,0.0,490.80455501918556,3.0,690.0,123344.37086092716
5100000.0,52.0,2,2.55,9.0,32.0,9,1,0,0,6.0,1.0,34,47037.0,14774.0,1.0,428.0,1.0,653.0,98076.92307692308
3550000.0,33.0,1,2.5,24.0,15.0,13,1,0,0,12.0,1.1500821018062397,292,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,107575.75757575757
3200000.0,38.0,1,2.6,9.0,17.0,4,1,0,0,8.0,1.1500821018062397,14,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,84210.52631578948
13544976.0,122.7,3,3.0,19.0,45.9,4,1,0,0,10.2,1.1500821018062397,34,18748.0,4341.0,0.0,490.80455501918556,0.0,517.9809001097694,110391.00244498777
10700000.0,115.0,3,3.2,5.0,67.0,4,0,0,0,18.0,1.0,34,31363.0,3855.0,1.0,266.0,1.0,892.0,93043.47826086957
3500000.0,45.0,2,2.5,5.0,27.0,3,1,0,0,6.0,1.0,13,24532.0,30318.0,0.0,490.80455501918556,1.0,509.0,77777.77777777778
37272000.0,100.6,3,2.77149889685604,8.0,57.5,8,1,0,0,14.57,1.0,34,27102.0,7442.0,2.0,164.0,2.0,473.0,370497.01789264416
7200000.0,61.6,2,2.7,6.0,35.1,4,1,0,0,11.6,1.1500821018062397,34,19826.0,2142.0,2.0,431.0,3.0,239.0,116883.11688311688
4950000.0,36.4,1,2.5,10.0,17.5,4,1,0,0,7.6,1.1500821018062397,34,27417.0,6119.0,2.0,21.0,2.0,478.0,135989.010989011
3580000.0,50.0,2,2.6,5.0,27.9,3,1,0,0,8.3,0.0,6,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,71600.0
4100000.0,43.0,1,2.8,12.0,23.0,3,1,0,0,11.0,0.0,34,49878.0,15583.0,1.0,520.0,0.0,517.9809001097694,95348.83720930232
3600000.0,35.0,1,2.77149889685604,16.0,16.3,8,1,0,0,8.0,2.0,34,32921.0,12514.0,0.0,490.80455501918556,0.0,517.9809001097694,102857.14285714286
3900000.0,50.0,4,2.55,5.0,39.0,4,0,0,0,6.5,0.0,34,12458.0,13104.0,1.0,397.0,0.0,517.9809001097694,78000.0
2750000.0,62.0,3,2.5,5.0,45.0,5,1,0,0,6.0,1.0,11,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,44354.83870967742
5575000.0,43.5,1,2.77149889685604,19.0,20.9,7,1,0,0,11.2,2.0,34,51514.0,15486.0,0.0,490.80455501918556,1.0,571.0,128160.91954022988
9450000.0,93.1,3,2.77149889685604,12.0,50.8,2,1,0,0,12.3,1.1500821018062397,34,30894.0,4087.0,1.0,696.0,1.0,223.0,101503.75939849624
3250000.0,31.0,1,2.77149889685604,14.0,17.0,5,1,0,0,6.0,0.0,34,46001.0,18725.0,0.0,490.80455501918556,0.0,517.9809001097694,104838.70967741935
1250000.0,45.7,2,2.55,5.0,31.6,5,1,0,0,5.4,1.0,303,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,27352.29759299781
3600000.0,35.1,1,2.6,9.0,18.1,5,1,0,0,7.0,1.1500821018062397,34,29521.0,10736.0,0.0,490.80455501918556,0.0,517.9809001097694,102564.10256410256
5150000.0,46.4,2,2.5,7.0,28.3,3,1,0,0,7.2,1.1500821018062397,34,27753.0,6692.0,1.0,860.0,1.0,694.0,110991.37931034483
4998000.0,64.0,3,2.55,16.0,41.0,10,0,0,0,7.0,2.0,34,13943.0,12739.0,0.0,490.80455501918556,0.0,517.9809001097694,78093.75
4880000.0,51.7,2,2.58,9.0,30.9,7,1,0,0,9.2,1.0,34,34441.0,13587.0,0.0,490.80455501918556,0.0,517.9809001097694,94390.71566731141
2850000.0,73.0,3,2.5,5.0,47.0,1,1,0,0,9.0,2.0,20,28793.67219254282,14191.277832783278,0.6114075133381002,490.80455501918556,0.7702546614597657,517.9809001097694,39041.09589041096
6800000.0,55.3,3,2.5,5.0,40.8,5,1,0,0,6.0,1.1500821018062397,34,32018.0,4850.0,2.0,368.0,1.0,964.0,122965.64195298373
